Subject,Condition,Order,Section,Coder,trial,num,Num_Error,Lex_Error,Plural_Error,Type,carrier,target,row,Age,Age_Group
65,Repetition,1,pre,1,11,1,NA,no,no,RP,hi,snakes,11,4.607802875,4
65,Repetition,1,pre,1,12,1,NA,no,no,RP,hi,forks,12,4.607802875,4
65,Repetition,1,pre,1,13,1,NA,yes,no,RP,hi,cats,13,4.607802875,4
65,Repetition,1,pre,1,14,1,NA,no,no,IP,hi,geese,14,4.607802875,4
65,Repetition,1,pre,1,15,1,NA,no,no,RP,hi,spoons,15,4.607802875,4
65,Repetition,1,pre,1,16,1,NA,no,no,IP,hi,mice,16,4.607802875,4
65,Repetition,1,trial1,1,17,1,no,no,no,RS,one,fork,17,4.607802875,4
65,Repetition,1,trial1,1,17,2,no,no,no,RP,two,cats,18,4.607802875,4
65,Repetition,1,trial1,1,18,1,no,no,no,RS,one,pig,19,4.607802875,4
65,Repetition,1,trial1,1,18,2,no,no,no,IP,two,leaves,20,4.607802875,4
65,Repetition,1,trial1,1,19,1,no,no,no,IS,one,tooth,21,4.607802875,4
65,Repetition,1,trial1,1,19,2,no,no,no,RS,one,spoon,22,4.607802875,4
65,Repetition,1,trial1,1,20,1,no,no,no,RP,two,snakes,23,4.607802875,4
65,Repetition,1,trial1,1,20,2,no,no,no,IP,three,geese,24,4.607802875,4
65,Repetition,1,trial1,1,21,1,no,no,no,RP,two,frogs,25,4.607802875,4
65,Repetition,1,trial1,1,21,2,no,no,no,IP,two,teeth,26,4.607802875,4
65,Repetition,1,trial1,1,22,1,no,no,no,RS,one,snake,27,4.607802875,4
65,Repetition,1,trial1,1,22,2,no,no,no,RP,three,forks,28,4.607802875,4
65,Repetition,1,trial1,1,23,1,no,no,no,IS,one,man,29,4.607802875,4
65,Repetition,1,trial1,1,23,2,no,no,no,IP,three,mice,30,4.607802875,4
65,Repetition,1,trial1,1,24,1,no,no,no,RP,two,dogs,31,4.607802875,4
65,Repetition,1,trial1,1,24,2,no,no,no,IP,two,snowmen,32,4.607802875,4
65,Repetition,1,trial1,1,25,1,no,no,no,RS,one,turtle,33,4.607802875,4
65,Repetition,1,trial1,1,25,2,no,no,yes,IS,one,goose,34,4.607802875,4
65,Repetition,1,trial1,1,26,1,no,no,no,IS,one,woman,35,4.607802875,4
65,Repetition,1,trial1,1,26,2,no,no,no,RP,two,spoons,36,4.607802875,4
65,Repetition,1,trial1,1,27,1,no,no,no,IS,one,leaf,37,4.607802875,4
65,Repetition,1,trial1,1,27,2,no,no,no,IP,three,feet,38,4.607802875,4
65,Repetition,1,trial1,1,28,1,no,no,no,RS,one,cat,39,4.607802875,4
65,Repetition,1,trial1,1,28,2,no,no,no,IS,one,mouse,40,4.607802875,4
65,Repetition,1,trial1,1,29,1,no,no,no,IS,one,snowman,41,4.607802875,4
65,Repetition,1,trial1,1,29,2,no,no,no,RP,three,pigs,42,4.607802875,4
65,Repetition,1,trial1,1,30,1,no,no,no,RS,one,frog,43,4.607802875,4
65,Repetition,1,trial1,1,30,2,no,no,no,IP,two,women,44,4.607802875,4
65,Repetition,1,trial1,1,31,1,no,no,no,RP,three,turtles,45,4.607802875,4
65,Repetition,1,trial1,1,31,2,no,no,no,IP,two,men,46,4.607802875,4
65,Repetition,1,trial1,1,32,1,no,no,no,RS,one,dog,47,4.607802875,4
65,Repetition,1,trial1,1,32,2,no,no,no,IS,one,foot,48,4.607802875,4
65,Repetition,1,trial2,1,33,1,no,no,no,RP,two,spoons,49,4.607802875,4
65,Repetition,1,trial2,1,33,2,no,no,no,IP,two,teeth,50,4.607802875,4
65,Repetition,1,trial2,1,34,1,no,no,no,RS,one,frog,51,4.607802875,4
65,Repetition,1,trial2,1,34,2,no,no,no,IP,three,geese,52,4.607802875,4
65,Repetition,1,trial2,1,35,1,no,no,no,RS,one,dog,53,4.607802875,4
65,Repetition,1,trial2,1,35,2,no,no,no,RP,two,pigs,54,4.607802875,4
65,Repetition,1,trial2,1,36,1,no,no,no,RP,three,frogs,55,4.607802875,4
65,Repetition,1,trial2,1,36,2,no,no,no,IP,two,men,56,4.607802875,4
65,Repetition,1,trial2,1,37,1,no,no,no,IS,one,goose,57,4.607802875,4
65,Repetition,1,trial2,1,37,2,no,no,no,IP,three,snowmen,58,4.607802875,4
65,Repetition,1,trial2,1,38,1,no,no,no,RP,two,turtles,59,4.607802875,4
65,Repetition,1,trial2,1,38,2,no,no,no,IP,three,women,60,4.607802875,4
65,Repetition,1,trial2,1,39,1,no,no,no,IS,one,man,61,4.607802875,4
65,Repetition,1,trial2,1,39,2,no,no,no,IP,two,leaves,62,4.607802875,4
65,Repetition,1,trial2,1,40,1,yes,no,NA,IS,one,leaf,63,4.607802875,4
65,Repetition,1,trial2,1,40,2,yes,no,no,RP,three,snakes,64,4.607802875,4
65,Repetition,1,trial2,1,41,1,no,no,no,RS,one,spoon,65,4.607802875,4
65,Repetition,1,trial2,1,41,2,no,no,no,IP,two,mice,66,4.607802875,4
65,Repetition,1,trial2,1,42,1,no,no,no,RP,two,cats,67,4.607802875,4
65,Repetition,1,trial2,1,42,2,no,no,no,IP,two,feet,68,4.607802875,4
65,Repetition,1,post,1,43,1,NA,no,no,RP,bye-bye,forks,69,4.607802875,4
65,Repetition,1,post,1,44,1,NA,no,no,IP,bye-bye,snowmen,70,4.607802875,4
65,Repetition,1,post,1,45,1,NA,no,no,IP,bye-bye,geese,71,4.607802875,4
65,Repetition,1,post,1,46,1,NA,yes,no,RP,bye-bye,dogs,72,4.607802875,4
65,Repetition,1,post,1,47,1,NA,no,no,IP,bye-bye,men,73,4.607802875,4
65,Repetition,1,post,1,48,1,NA,no,no,RP,bye-bye,turtles,74,4.607802875,4
65,Repetition,1,post,1,49,1,NA,yes,no,IP,bye-bye,women,75,4.607802875,4
65,Repetition,1,post,1,50,1,NA,no,no,IP,bye-bye,mice,76,4.607802875,4
65,Repetition,1,post,1,51,1,NA,no,no,RP,bye-bye,cats,77,4.607802875,4
65,Repetition,1,post,1,52,1,NA,no,no,IP,bye-bye,feet,78,4.607802875,4
65,Repetition,1,post,1,53,1,NA,no,no,RP,bye-bye,snakes,79,4.607802875,4
65,Repetition,1,post,1,54,1,NA,no,yes,IP,bye-bye,leaves,80,4.607802875,4
65,Repetition,1,post,1,55,1,NA,no,no,IP,bye-bye,teeth,81,4.607802875,4
66,Repetition,2,pre,1,1,1,NA,no,no,RP,hi,pigs,1,3.438740589,3
66,Repetition,2,pre,1,2,1,NA,no,yes,IP,hi,leaves,2,3.438740589,3
66,Repetition,2,pre,1,3,1,NA,no,yes,IP,hi,teeth,3,3.438740589,3
66,Repetition,2,pre,1,4,1,NA,yes,no,RP,hi,dogs,4,3.438740589,3
66,Repetition,2,pre,1,5,1,NA,yes,no,IP,hi,feet,5,3.438740589,3
66,Repetition,2,pre,1,6,1,NA,no,yes,IP,hi,snowmen,6,3.438740589,3
66,Repetition,2,pre,1,7,1,NA,no,no,RP,hi,forks,7,3.438740589,3
66,Repetition,2,pre,1,8,1,NA,no,no,RP,hi,frogs,8,3.438740589,3
66,Repetition,2,pre,1,9,1,NA,no,yes,IP,hi,geese,9,3.438740589,3
66,Repetition,2,pre,1,10,1,NA,no,NA,IP,hi,women,10,3.438740589,3
66,Repetition,2,pre,1,11,1,NA,no,no,RP,hi,spoons,11,3.438740589,3
66,Repetition,2,pre,1,12,1,NA,no,yes,IP,hi,men,12,3.438740589,3
66,Repetition,2,pre,1,13,1,NA,no,no,RP,hi,turtles,13,3.438740589,3
66,Repetition,2,pre,1,14,1,NA,no,yes,IP,hi,mice,14,3.438740589,3
66,Repetition,2,pre,1,15,1,NA,no,no,RP,hi,snakes,15,3.438740589,3
66,Repetition,2,pre,1,16,1,NA,no,no,RP,hi,cats,16,3.438740589,3
66,Repetition,2,trial1,1,17,1,no,no,no,RS,one,mouse,17,3.438740589,3
66,Repetition,2,trial1,1,17,2,no,no,no,RP,three,snakes,18,3.438740589,3
66,Repetition,2,trial1,1,18,1,no,no,no,IS,one,leaf,19,3.438740589,3
66,Repetition,2,trial1,1,18,2,no,no,no,IP,two,geese,20,3.438740589,3
66,Repetition,2,trial1,1,19,1,no,no,no,RS,one,pig,21,3.438740589,3
66,Repetition,2,trial1,1,19,2,no,no,no,IS,one,man,22,3.438740589,3
66,Repetition,2,trial1,1,20,1,no,no,no,RS,one,dog,23,3.438740589,3
66,Repetition,2,trial1,1,20,2,no,no,no,RP,three,pigs,24,3.438740589,3
66,Repetition,2,trial1,1,21,1,no,no,no,IS,one,goose,25,3.438740589,3
66,Repetition,2,trial1,1,21,2,no,no,no,IP,three,women,26,3.438740589,3
66,Repetition,2,trial1,1,22,1,no,no,no,RS,one,frog,27,3.438740589,3
66,Repetition,2,trial1,1,22,2,no,no,no,IS,one,foot,28,3.438740589,3
66,Repetition,2,trial1,1,23,1,no,no,no,RS,one,spoon,29,3.438740589,3
66,Repetition,2,trial1,1,23,2,no,no,no,RP,three,turtles,30,3.438740589,3
66,Repetition,2,trial1,1,24,1,no,no,no,RS,one,snake,31,3.438740589,3
66,Repetition,2,trial1,1,24,2,no,no,yes,IP,two,snowmen,32,3.438740589,3
66,Repetition,2,trial1,1,25,1,no,no,no,RP,two,frogs,33,3.438740589,3
66,Repetition,2,trial1,1,25,2,no,no,yes,IP,two,men,34,3.438740589,3
66,Repetition,2,trial1,1,26,1,no,no,no,RP,three,spoons,35,3.438740589,3
66,Repetition,2,trial1,1,26,2,no,no,no,IP,two,teeth,36,3.438740589,3
66,Repetition,2,trial1,1,27,1,no,no,no,RS,one,cat,37,3.438740589,3
66,Repetition,2,trial1,1,27,2,no,no,no,IS,one,snowman,38,3.438740589,3
66,Repetition,2,trial1,1,28,1,no,no,no,RP,two,dogs,39,3.438740589,3
66,Repetition,2,trial1,1,28,2,no,yes,no,IP,two,feet,40,3.438740589,3
66,Repetition,2,trial1,1,29,1,no,no,no,RS,one,fork,41,3.438740589,3
66,Repetition,2,trial1,1,29,2,no,no,no,IS,one,woman,42,3.438740589,3
66,Repetition,2,trial1,1,30,1,no,no,no,IS,one,tooth,43,3.438740589,3
66,Repetition,2,trial1,1,30,2,no,no,no,RP,two,cats,44,3.438740589,3
66,Repetition,2,trial1,1,31,1,no,no,no,RS,one,turtle,45,3.438740589,3
66,Repetition,2,trial1,1,31,2,no,no,no,IP,two,mice,46,3.438740589,3
66,Repetition,2,trial1,1,32,1,no,no,no,RP,two,forks,47,3.438740589,3
66,Repetition,2,trial1,1,32,2,no,no,yes,IP,three,leaves,48,3.438740589,3
66,Repetition,2,trial2,1,33,1,no,no,no,IS,one,man,49,3.438740589,3
66,Repetition,2,trial2,1,33,2,no,yes,no,IP,three,feet,50,3.438740589,3
66,Repetition,2,trial2,1,34,1,no,no,no,RP,three,spoons,51,3.438740589,3
66,Repetition,2,trial2,1,34,2,no,no,no,IP,two,women,52,3.438740589,3
66,Repetition,2,trial2,1,35,1,no,no,yes,RS,one,dog,53,3.438740589,3
66,Repetition,2,trial2,1,35,2,no,no,no,RP,two,frogs,54,3.438740589,3
66,Repetition,2,trial2,1,36,1,no,no,no,RS,one,cat,55,3.438740589,3
66,Repetition,2,trial2,1,36,2,no,no,no,IP,two,men,56,3.438740589,3
66,Repetition,2,trial2,1,37,1,no,no,no,RP,two,snakes,57,3.438740589,3
66,Repetition,2,trial2,1,37,2,no,no,no,IP,two,leaves,58,3.438740589,3
66,Repetition,2,trial2,1,38,1,no,no,no,IS,one,goose,59,3.438740589,3
66,Repetition,2,trial2,1,38,2,no,no,no,IP,three,mice,60,3.438740589,3
66,Repetition,2,trial2,1,39,1,no,no,no,RP,two,dogs,61,3.438740589,3
66,Repetition,2,trial2,1,39,2,yes,no,yes,IP,three,snowmen,62,3.438740589,3
66,Repetition,2,trial2,1,40,1,no,no,no,IS,one,mouse,63,3.438740589,3
66,Repetition,2,trial2,1,40,2,no,no,no,RP,two,forks,64,3.438740589,3
66,Repetition,2,trial2,1,41,1,no,no,no,RS,one,pig,65,3.438740589,3
66,Repetition,2,trial2,1,41,2,no,no,yes,IP,three,teeth,66,3.438740589,3
66,Repetition,2,trial2,1,42,1,no,no,no,RP,two,turtles,67,3.438740589,3
66,Repetition,2,trial2,1,42,2,no,no,no,IP,two,geese,68,3.438740589,3
66,Repetition,2,post,1,43,1,NA,no,no,RP,bye-bye,snakes,69,3.438740589,3
66,Repetition,2,post,1,44,1,NA,no,no,IP,bye-bye,geese,70,3.438740589,3
66,Repetition,2,post,1,45,1,NA,no,no,RP,bye-bye,forks,71,3.438740589,3
66,Repetition,2,post,1,46,1,NA,no,no,IP,bye-bye,men,72,3.438740589,3
66,Repetition,2,post,1,47,1,NA,no,no,RP,bye-bye,turtles,73,3.438740589,3
66,Repetition,2,post,1,48,1,NA,no,yes,IP,bye-bye,mice,74,3.438740589,3
66,Repetition,2,post,1,49,1,NA,no,yes,IP,bye-bye,women,75,3.438740589,3
66,Repetition,2,post,1,50,1,NA,yes,no,RP,bye-bye,dogs,76,3.438740589,3
66,Repetition,2,post,1,51,1,NA,no,yes,IP,bye-bye,snowmen,77,3.438740589,3
66,Repetition,2,post,1,52,1,NA,no,NA,IP,bye-bye,leaves,78,3.438740589,3
66,Repetition,2,post,1,53,1,NA,no,yes,IP,bye-bye,teeth,79,3.438740589,3
66,Repetition,2,post,1,54,1,NA,no,no,RP,bye-bye,cats,80,3.438740589,3
66,Repetition,2,post,1,55,1,NA,yes,no,IP,bye-bye,feet,81,3.438740589,3
17,Reformulation,2,pre,2,1,1,NA,no,no,RP,hi,pigs,1,3.589322382,3
17,Reformulation,2,pre,2,2,1,NA,no,yes,IP,hi,leaves,2,3.589322382,3
17,Reformulation,2,pre,2,3,1,NA,no,yes,IP,hi,teeth,3,3.589322382,3
17,Reformulation,2,pre,2,4,1,NA,yes,no,RP,hi,dogs,4,3.589322382,3
17,Reformulation,2,pre,2,5,1,NA,yes,no,IP,hi,feet,5,3.589322382,3
17,Reformulation,2,pre,2,6,1,NA,no,yes,IP,hi,snowmen,6,3.589322382,3
17,Reformulation,2,pre,2,7,1,NA,no,no,RP,hi,forks,7,3.589322382,3
17,Reformulation,2,pre,2,8,1,NA,no,no,RP,hi,frogs,8,3.589322382,3
17,Reformulation,2,pre,2,9,1,NA,no,yes,IP,hi,geese,9,3.589322382,3
17,Reformulation,2,pre,2,10,1,NA,no,yes,IP,hi,women,10,3.589322382,3
17,Reformulation,2,pre,2,11,1,NA,no,no,RP,hi,spoons,11,3.589322382,3
17,Reformulation,2,pre,2,12,1,NA,no,yes,IP,hi,men,12,3.589322382,3
17,Reformulation,2,pre,2,13,1,NA,no,no,RP,hi,turtles,13,3.589322382,3
17,Reformulation,2,pre,2,14,1,NA,no,yes,IP,hi,mice,14,3.589322382,3
17,Reformulation,2,pre,2,15,1,NA,no,no,RP,hi,snakes,15,3.589322382,3
17,Reformulation,2,pre,2,16,1,NA,yes,no,RP,hi,cats,16,3.589322382,3
17,Reformulation,2,trial1,2,17,1,no,no,no,RS,one,mouse,17,3.589322382,3
17,Reformulation,2,trial1,2,17,2,no,no,no,RP,three,snakes,18,3.589322382,3
17,Reformulation,2,trial1,2,18,1,no,no,yes,IS,one,leaf,19,3.589322382,3
17,Reformulation,2,trial1,2,18,2,no,no,no,IP,two,geese,20,3.589322382,3
17,Reformulation,2,trial1,2,19,1,no,no,no,RS,one,pig,21,3.589322382,3
17,Reformulation,2,trial1,2,19,2,no,no,no,IS,one,man,22,3.589322382,3
17,Reformulation,2,trial1,2,20,1,no,yes,no,RS,one,dog,23,3.589322382,3
17,Reformulation,2,trial1,2,20,2,no,no,no,RP,three,pigs,24,3.589322382,3
17,Reformulation,2,trial1,2,21,1,no,no,no,IS,one,goose,25,3.589322382,3
17,Reformulation,2,trial1,2,21,2,no,yes,no,IP,three,women,26,3.589322382,3
17,Reformulation,2,trial1,2,22,1,yes,yes,NA,RS,one,frog,27,3.589322382,3
17,Reformulation,2,trial1,2,22,2,no,yes,no,IS,one,foot,28,3.589322382,3
17,Reformulation,2,trial1,2,23,1,no,no,no,RS,one,spoon,29,3.589322382,3
17,Reformulation,2,trial1,2,23,2,no,no,no,RP,three,turtles,30,3.589322382,3
17,Reformulation,2,trial1,2,24,1,no,no,no,RS,one,snake,31,3.589322382,3
17,Reformulation,2,trial1,2,24,2,no,no,yes,IP,two,snowmen,32,3.589322382,3
17,Reformulation,2,trial1,2,25,1,no,no,no,RP,two,frogs,33,3.589322382,3
17,Reformulation,2,trial1,2,25,2,yes,no,yes,IP,two,men,34,3.589322382,3
17,Reformulation,2,trial1,2,26,1,yes,no,no,RP,three,spoons,35,3.589322382,3
17,Reformulation,2,trial1,2,26,2,no,no,yes,IP,two,teeth,36,3.589322382,3
17,Reformulation,2,trial1,2,27,1,no,yes,no,RS,one,cat,37,3.589322382,3
17,Reformulation,2,trial1,2,27,2,no,no,no,IS,one,snowman,38,3.589322382,3
17,Reformulation,2,trial1,2,28,1,no,yes,no,RP,two,dogs,39,3.589322382,3
17,Reformulation,2,trial1,2,28,2,no,yes,no,IP,two,feet,40,3.589322382,3
17,Reformulation,2,trial1,2,29,1,no,no,no,RS,one,fork,41,3.589322382,3
17,Reformulation,2,trial1,2,29,2,no,no,no,IS,one,woman,42,3.589322382,3
17,Reformulation,2,trial1,2,30,1,no,no,no,IS,one,tooth,43,3.589322382,3
17,Reformulation,2,trial1,2,30,2,no,yes,no,RP,two,cats,44,3.589322382,3
17,Reformulation,2,trial1,2,31,1,no,no,no,RS,one,turtle,45,3.589322382,3
17,Reformulation,2,trial1,2,31,2,no,no,yes,IP,two,mice,46,3.589322382,3
17,Reformulation,2,trial1,2,32,1,no,no,no,RP,two,forks,47,3.589322382,3
17,Reformulation,2,trial1,2,32,2,no,no,yes,IP,three,leaves,48,3.589322382,3
17,Reformulation,2,trial2,2,33,1,no,no,no,IS,one,man,49,3.589322382,3
17,Reformulation,2,trial2,2,33,2,no,yes,no,IP,three,feet,50,3.589322382,3
17,Reformulation,2,trial2,2,34,1,no,no,no,RP,three,spoons,51,3.589322382,3
17,Reformulation,2,trial2,2,34,2,no,no,no,IP,two,women,52,3.589322382,3
17,Reformulation,2,trial2,2,35,1,no,no,no,RS,one,dog,53,3.589322382,3
17,Reformulation,2,trial2,2,35,2,no,no,no,RP,two,frogs,54,3.589322382,3
17,Reformulation,2,trial2,2,36,1,no,no,no,RS,one,cat,55,3.589322382,3
17,Reformulation,2,trial2,2,36,2,no,no,no,IP,two,men,56,3.589322382,3
17,Reformulation,2,trial2,2,37,1,no,no,no,RP,two,snakes,57,3.589322382,3
17,Reformulation,2,trial2,2,37,2,no,no,yes,IP,two,leaves,58,3.589322382,3
17,Reformulation,2,trial2,2,38,1,no,no,no,IS,one,goose,59,3.589322382,3
17,Reformulation,2,trial2,2,38,2,no,no,no,IP,three,mice,60,3.589322382,3
17,Reformulation,2,trial2,2,39,1,no,yes,no,RP,two,dogs,61,3.589322382,3
17,Reformulation,2,trial2,2,39,2,no,no,yes,IP,three,snowmen,62,3.589322382,3
17,Reformulation,2,trial2,2,40,1,no,no,no,IS,one,mouse,63,3.589322382,3
17,Reformulation,2,trial2,2,40,2,no,no,no,RP,two,forks,64,3.589322382,3
17,Reformulation,2,trial2,2,41,1,no,no,no,RS,one,pig,65,3.589322382,3
17,Reformulation,2,trial2,2,41,2,yes,yes,NA,IP,three,teeth,66,3.589322382,3
17,Reformulation,2,trial2,2,42,1,no,no,no,RP,two,turtles,67,3.589322382,3
17,Reformulation,2,trial2,2,42,2,yes,no,NA,IP,two,geese,68,3.589322382,3
17,Reformulation,2,post,2,43,1,NA,no,no,RP,bye-bye,snakes,69,3.589322382,3
17,Reformulation,2,post,2,44,1,NA,no,yes,IP,bye-bye,geese,70,3.589322382,3
17,Reformulation,2,post,2,45,1,NA,no,no,RP,bye-bye,forks,71,3.589322382,3
17,Reformulation,2,post,2,46,1,NA,no,yes,IP,bye-bye,men,72,3.589322382,3
17,Reformulation,2,post,2,47,1,NA,no,no,RP,bye-bye,turtles,73,3.589322382,3
17,Reformulation,2,post,2,48,1,NA,no,no,IP,bye-bye,mice,74,3.589322382,3
17,Reformulation,2,post,2,49,1,NA,yes,no,IP,bye-bye,women,75,3.589322382,3
17,Reformulation,2,post,2,50,1,NA,yes,no,RP,bye-bye,dogs,76,3.589322382,3
17,Reformulation,2,post,2,51,1,NA,no,yes,IP,bye-bye,snowmen,77,3.589322382,3
17,Reformulation,2,post,2,52,1,NA,no,yes,IP,bye-bye,leaves,78,3.589322382,3
17,Reformulation,2,post,2,53,1,NA,no,yes,IP,bye-bye,teeth,79,3.589322382,3
17,Reformulation,2,post,2,54,1,NA,no,no,RP,bye-bye,cats,80,3.589322382,3
17,Reformulation,2,post,2,55,1,NA,yes,no,IP,bye-bye,feet,81,3.589322382,3
18,Reformulation,1,pre,2,1,1,NA,no,no,RP,hi,frogs,1,3.326488706,3
18,Reformulation,1,pre,2,2,1,NA,no,no,RP,hi,pigs,2,3.326488706,3
18,Reformulation,1,pre,2,3,1,NA,no,yes,IP,hi,snowmen,3,3.326488706,3
18,Reformulation,1,pre,2,4,1,NA,no,yes,IP,hi,teeth,4,3.326488706,3
18,Reformulation,1,pre,2,5,1,NA,no,yes,IP,hi,men,5,3.326488706,3
18,Reformulation,1,pre,2,6,1,NA,no,no,RP,hi,dogs,6,3.326488706,3
18,Reformulation,1,pre,2,7,1,NA,no,no,IP,hi,feet,7,3.326488706,3
18,Reformulation,1,pre,2,8,1,NA,yes,no,IP,hi,women,8,3.326488706,3
18,Reformulation,1,pre,2,9,1,NA,no,yes,IP,hi,leaves,9,3.326488706,3
18,Reformulation,1,pre,2,10,1,NA,no,no,RP,hi,turtles,10,3.326488706,3
18,Reformulation,1,pre,2,11,1,NA,no,no,RP,hi,snakes,11,3.326488706,3
18,Reformulation,1,pre,2,12,1,NA,no,no,RP,hi,forks,12,3.326488706,3
18,Reformulation,1,pre,2,13,1,NA,no,no,RP,hi,cats,13,3.326488706,3
18,Reformulation,1,pre,2,14,1,NA,no,yes,IP,hi,geese,14,3.326488706,3
18,Reformulation,1,pre,2,15,1,NA,no,no,RP,hi,spoons,15,3.326488706,3
18,Reformulation,1,pre,2,16,1,NA,no,yes,IP,hi,mice,16,3.326488706,3
18,Reformulation,1,trial1,2,17,1,no,no,no,RS,one,fork,17,3.326488706,3
18,Reformulation,1,trial1,2,17,2,no,no,no,RP,two,cats,18,3.326488706,3
18,Reformulation,1,trial1,2,18,1,no,no,no,RS,one,pig,19,3.326488706,3
18,Reformulation,1,trial1,2,18,2,no,no,yes,IP,two,leaves,20,3.326488706,3
18,Reformulation,1,trial1,2,19,1,no,no,no,IS,one,tooth,21,3.326488706,3
18,Reformulation,1,trial1,2,19,2,no,no,no,RS,one,spoon,22,3.326488706,3
18,Reformulation,1,trial1,2,20,1,no,no,no,RP,two,snakes,23,3.326488706,3
18,Reformulation,1,trial1,2,20,2,no,no,yes,IP,three,geese,24,3.326488706,3
18,Reformulation,1,trial1,2,21,1,no,no,no,RP,two,frogs,25,3.326488706,3
18,Reformulation,1,trial1,2,21,2,no,no,yes,IP,two,teeth,26,3.326488706,3
18,Reformulation,1,trial1,2,22,1,no,no,no,RS,one,snake,27,3.326488706,3
18,Reformulation,1,trial1,2,22,2,no,no,no,RP,three,forks,28,3.326488706,3
18,Reformulation,1,trial1,2,23,1,no,no,no,IS,one,man,29,3.326488706,3
18,Reformulation,1,trial1,2,23,2,no,no,yes,IP,three,mice,30,3.326488706,3
18,Reformulation,1,trial1,2,24,1,no,no,no,RP,two,dogs,31,3.326488706,3
18,Reformulation,1,trial1,2,24,2,no,no,yes,IP,two,snowmen,32,3.326488706,3
18,Reformulation,1,trial1,2,25,1,no,no,no,RS,one,turtle,33,3.326488706,3
18,Reformulation,1,trial1,2,25,2,no,no,no,IS,one,goose,34,3.326488706,3
18,Reformulation,1,trial1,2,26,1,no,yes,no,IS,one,woman,35,3.326488706,3
18,Reformulation,1,trial1,2,26,2,no,no,no,RP,two,spoons,36,3.326488706,3
18,Reformulation,1,trial1,2,27,1,no,no,no,IS,one,leaf,37,3.326488706,3
18,Reformulation,1,trial1,2,27,2,no,no,no,IP,three,feet,38,3.326488706,3
18,Reformulation,1,trial1,2,28,1,no,no,no,RS,one,cat,39,3.326488706,3
18,Reformulation,1,trial1,2,28,2,no,no,no,IS,one,mouse,40,3.326488706,3
18,Reformulation,1,trial1,2,29,1,no,no,no,IS,one,snowman,41,3.326488706,3
18,Reformulation,1,trial1,2,29,2,no,no,no,RP,three,pigs,42,3.326488706,3
18,Reformulation,1,trial1,2,30,1,no,no,no,RS,one,frog,43,3.326488706,3
18,Reformulation,1,trial1,2,30,2,no,yes,no,IP,two,women,44,3.326488706,3
18,Reformulation,1,trial1,2,31,1,no,no,no,RP,three,turtles,45,3.326488706,3
18,Reformulation,1,trial1,2,31,2,no,no,yes,IP,two,men,46,3.326488706,3
18,Reformulation,1,trial1,2,32,1,no,no,no,RS,one,dog,47,3.326488706,3
18,Reformulation,1,trial1,2,32,2,no,no,yes,IS,one,foot,48,3.326488706,3
18,Reformulation,1,trial2,2,33,1,no,no,no,RP,two,spoons,49,3.326488706,3
18,Reformulation,1,trial2,2,33,2,no,no,yes,IP,two,teeth,50,3.326488706,3
18,Reformulation,1,trial2,2,34,1,no,no,no,RS,one,frog,51,3.326488706,3
18,Reformulation,1,trial2,2,34,2,no,no,yes,IP,three,geese,52,3.326488706,3
18,Reformulation,1,trial2,2,35,1,no,no,no,RS,one,dog,53,3.326488706,3
18,Reformulation,1,trial2,2,35,2,no,no,no,RP,two,pigs,54,3.326488706,3
18,Reformulation,1,trial2,2,36,1,no,no,no,RP,three,frogs,55,3.326488706,3
18,Reformulation,1,trial2,2,36,2,no,no,yes,IP,two,men,56,3.326488706,3
18,Reformulation,1,trial2,2,37,1,no,no,no,IS,one,goose,57,3.326488706,3
18,Reformulation,1,trial2,2,37,2,no,no,yes,IP,three,snowmen,58,3.326488706,3
18,Reformulation,1,trial2,2,38,1,no,no,no,RP,two,turtles,59,3.326488706,3
18,Reformulation,1,trial2,2,38,2,no,yes,no,IP,three,women,60,3.326488706,3
18,Reformulation,1,trial2,2,39,1,no,no,no,IS,one,man,61,3.326488706,3
18,Reformulation,1,trial2,2,39,2,no,no,yes,IP,two,leaves,62,3.326488706,3
18,Reformulation,1,trial2,2,40,1,no,no,no,IS,one,leaf,63,3.326488706,3
18,Reformulation,1,trial2,2,40,2,no,no,no,RP,three,snakes,64,3.326488706,3
18,Reformulation,1,trial2,2,41,1,no,no,no,RS,one,spoon,65,3.326488706,3
18,Reformulation,1,trial2,2,41,2,no,no,yes,IP,two,mice,66,3.326488706,3
18,Reformulation,1,trial2,2,42,1,no,no,no,RP,two,cats,67,3.326488706,3
18,Reformulation,1,trial2,2,42,2,no,no,no,IP,two,feet,68,3.326488706,3
18,Reformulation,1,post,2,43,1,NA,no,no,RP,bye-bye,forks,69,3.326488706,3
18,Reformulation,1,post,2,44,1,NA,no,yes,IP,bye-bye,snowmen,70,3.326488706,3
18,Reformulation,1,post,2,45,1,NA,no,yes,IP,bye-bye,geese,71,3.326488706,3
18,Reformulation,1,post,2,46,1,NA,no,no,RP,bye-bye,dogs,72,3.326488706,3
18,Reformulation,1,post,2,47,1,NA,no,yes,IP,bye-bye,men,73,3.326488706,3
18,Reformulation,1,post,2,48,1,NA,no,no,RP,bye-bye,turtles,74,3.326488706,3
18,Reformulation,1,post,2,49,1,NA,yes,no,IP,bye-bye,women,75,3.326488706,3
18,Reformulation,1,post,2,50,1,NA,no,yes,IP,bye-bye,mice,76,3.326488706,3
18,Reformulation,1,post,2,51,1,NA,no,no,RP,bye-bye,cats,77,3.326488706,3
